"Kraj","Miasto","Latitude","Longitude","Indie","Indie_Miasto","I_latitude","I_longitude","Rok","Kwartal","Pasazerowie_do_Indii","Pasazerowie_z_Indii","Fracht_do_Indii","Fracht_z_Indii"
JAPAN,NARITA,35.47,140.19,INDIA,DELHI,28.3636,77.1348,2015,Q1,19836,23771,747.8,1425.1
JAPAN,NARITA,35.47,140.19,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,2125,2594,0.0,0.0
UZBEKISTAN,NAVOI,40.0704,65.1018,INDIA,DELHI,28.3636,77.1348,2015,Q1,0,0,426.0,1030.9
UNITED STATES,NEW YORK,40.43,-74.0,INDIA,DELHI,28.3636,77.1348,2015,Q1,19152,21087,452.9,387.5
UNITED STATES,NEW YORK,40.43,-74.0,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,1237,3185,0.0,0.0
UNITED STATES,NEWARK,40.72422,-74.17258,INDIA,AHMEDABAD,23.02,72.34,2015,Q1,8586,11323,0.0,0.0
UNITED STATES,NEWARK,40.72422,-74.17258,INDIA,DELHI,28.3636,77.1348,2015,Q1,20771,21661,460.6,591.8
UNITED STATES,NEWARK,40.72422,-74.17258,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,39718,47977,535.6,470.1
JAPAN,OSAKA,34.4138,135.308,INDIA,DELHI,28.3636,77.1348,2015,Q1,2128,2372,0.0,0.0
JAPAN,OSAKA,34.4138,135.308,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,283,179,0.0,0.0
FRANCE,PARIS,48.5124,2.218,INDIA,BENGALURU,13.370001,77.556,2015,Q1,14598,16914,759.8,1128.5
FRANCE,PARIS,48.5124,2.218,INDIA,CHENNAI,13.033634,80.14573,2015,Q1,1982,1574,0.0,0.0
FRANCE,PARIS,48.5124,2.218,INDIA,DELHI,28.3636,77.1348,2015,Q1,37459,42004,1925.8,2296.2
FRANCE,PARIS,48.5124,2.218,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,34593,36814,1734.0,2249.8
BHUTAN,PARO,27.26,89.25,INDIA,DELHI,28.3636,77.1348,2015,Q1,4275,4534,0.9,3.3
BHUTAN,PARO,27.26,89.25,INDIA,KOLKATA,22.3422,88.215,2015,Q1,1976,1890,0.0,4.7
CHINA,PEKING,39.55,116.23,INDIA,DELHI,28.3636,77.1348,2015,Q1,23641,26547,963.2,975.4
BURMA,RANGOON,16.48,96.09,INDIA,DELHI,28.3636,77.1348,2015,Q1,577,468,0.0,0.0
BURMA,RANGOON,16.48,96.09,INDIA,GAYA,24.45,85.0036,2015,Q1,7245,6079,0.6,0.0
BURMA,RANGOON,16.48,96.09,INDIA,KOLKATA,22.3422,88.215,2015,Q1,1718,2645,0.0,9.2
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,BENGALURU,13.370001,77.556,2015,Q1,1424,1340,0.0,130.2
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,CHENNAI,13.033634,80.14573,2015,Q1,7352,7901,254.9,453.4
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,DELHI,28.3636,77.1348,2015,Q1,22038,25210,83.6,1304.7
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,HYDERABAD,17.21576,78.283356,2015,Q1,8933,10848,22.2,259.5
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,KOCHI,9.966667,76.266667,2015,Q1,7982,9634,44.6,539.1
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q1,16602,23607,10.2,626.0
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,LUCKNOW,26.51,80.5512,2015,Q1,6972,10413,13.3,152.0
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,44601,55467,560.9,1110.7
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q1,4591,7557,5.1,88.7
ITALY,ROME,41.5336,12.2858,INDIA,DELHI,28.3636,77.1348,2015,Q1,6921,12586,54.9,285.1
OMAN,SALALAH,17.0111,54.0523,INDIA,KOCHI,9.966667,76.266667,2015,Q1,997,1150,0.0,0.0
OMAN,SALALAH,17.0111,54.0523,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q1,1839,2351,0.0,0.0
OMAN,SALALAH,17.0111,54.0523,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q1,579,963,0.0,0.0
YEMEN,SANAA,15.2835,44.1311,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,3542,4903,2.2,119.7
KOREA,SEOUL,37.3336,126.5924,INDIA,DELHI,28.3636,77.1348,2015,Q1,12964,14159,730.3,226.3
KOREA,SEOUL,37.3336,126.5924,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,7125,9573,216.9,288.0
SEYCHELLES,SEYCHELLES,-4.37,55.27,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,3374,3690,0.8,3.5
CHINA,SHANGHAI,31.1343,121.2829,INDIA,DELHI,28.3636,77.1348,2015,Q1,7583,7837,650.7,128.0
CHINA,SHANGHAI,31.1343,121.2829,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,2335,2316,7.0,0.0
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,AHMEDABAD,23.02,72.34,2015,Q1,13299,14524,6.4,164.6
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,BENGALURU,13.370001,77.556,2015,Q1,11992,13817,6.4,226.6
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,CHENNAI,13.033634,80.14573,2015,Q1,13516,17417,1.5,224.7
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,COIMBATORE,11.01005,76.57209,2015,Q1,9627,10190,5.3,145.0
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,DELHI,28.3636,77.1348,2015,Q1,28245,28810,89.4,468.9
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,GOA,15.401944,74.043333,2015,Q1,8788,9944,9.6,38.7
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,HYDERABAD,17.21576,78.283356,2015,Q1,14193,14463,46.2,137.3
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,JAIPUR,26.09,75.8,2015,Q1,14356,14422,0.0,64.9
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,KOCHI,9.966667,76.266667,2015,Q1,57188,65196,51.4,750.4
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q1,41067,42697,8.7,597.2
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,22348,28913,278.2,400.8
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,NAGPUR,21.1498,79.0806,2015,Q1,6055,7077,1.0,130.8
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,PUNE,18.32,73.51,2015,Q1,5991,6978,0.0,0.0
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q1,42675,44160,6.3,716.8
CHINA,SHENZHEN,22.323,114.0315,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,0,0,0.0,41.6
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,AHMEDABAD,23.02,72.34,2015,Q1,7706,9926,313.1,470.7
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,BENGALURU,13.370001,77.556,2015,Q1,33831,35561,1179.4,1225.5
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,CHENNAI,13.033634,80.14573,2015,Q1,88291,100794,1932.2,3074.2
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,COIMBATORE,11.01005,76.57209,2015,Q1,4322,5599,5.9,77.9
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,DELHI,28.3636,77.1348,2015,Q1,86479,97730,3286.6,2623.3
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,HYDERABAD,17.21576,78.283356,2015,Q1,18410,22530,65.2,72.6
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,KOCHI,9.966667,76.266667,2015,Q1,14492,18893,16.9,176.9
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,KOLKATA,22.3422,88.215,2015,Q1,12926,15222,364.9,709.2
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,79324,94249,2588.2,2438.7
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,TIRUCHIRAPALLY,10.4556,78.4254,2015,Q1,37809,39224,0.0,220.1
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q1,4053,5640,3.8,50.7
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,VISAKHAPATNAM,17.4215,83.1752,2015,Q1,2743,3649,1.1,7.8
AUSTRALIA,SYDNEY,-33.5204,151.1236,INDIA,DELHI,28.3636,77.1348,2015,Q1,8292,9943,25.5,242.7
TAIWAN,TAIPAE,25.02,121.38,INDIA,DELHI,28.3636,77.1348,2015,Q1,2595,6650,146.6,68.6
TAIWAN,TAIPAE,25.02,121.38,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,0,0,67.7,0.0
UZBEKISTAN,TASHKENT,41.184,69.1647,INDIA,AMRITSAR,31.3824,74.5136,2015,Q1,2667,3313,0.9,23.6
UZBEKISTAN,TASHKENT,41.184,69.1647,INDIA,DELHI,28.3636,77.1348,2015,Q1,7553,9407,41.5,538.8
ISRAEL,TEHRAN,35.4121,51.232,INDIA,DELHI,28.3636,77.1348,2015,Q1,5027,4215,22.5,361.9
ISRAEL,TEHRAN,35.4121,51.232,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,4494,4108,2.4,123.8
ISRAEL,TELAVIV,32.08,34.78,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,8664,9773,269.7,392.5
JAPAN,TOKYO,35.4123,139.4132,INDIA,DELHI,28.3636,77.1348,2015,Q1,13445,13529,1123.6,793.2
CANADA,TORONTO,43.443,-79.2224,INDIA,DELHI,28.3636,77.1348,2015,Q1,13272,12611,82.5,85.0
AUSTRIA,VIENNA,48.12,16.22,INDIA,DELHI,28.3636,77.1348,2015,Q1,13318,15529,563.8,707.0
SWITZERLAND,ZURICH,47.383333,8.533333,INDIA,DELHI,28.3636,77.1348,2015,Q1,18380,19588,1038.7,1335.7
SWITZERLAND,ZURICH,47.383333,8.533333,INDIA,MUMBAI,19.010288,72.5132,2015,Q1,14119,19185,1138.0,1533.0
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,AHMEDABAD,23.02,72.34,2015,Q2,20070,23328,74.8,162.5
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,BENGALURU,13.370001,77.556,2015,Q2,30924,27664,109.8,277.3
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,29859,28746,36.1,188.2
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,DELHI,28.3636,77.1348,2015,Q2,60782,67951,1428.1,2038.7
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,GOA,15.401944,74.043333,2015,Q2,802,1606,12.1,6.4
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,37603,34543,55.9,443.5
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,JAIPUR,26.09,75.8,2015,Q2,8775,9399,11.3,28.5
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,KOCHI,9.966667,76.266667,2015,Q2,60921,56916,140.6,628.8
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q2,38536,38163,6.2,476.1
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,LUCKNOW,26.51,80.5512,2015,Q2,13843,13832,0.1,105.5
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,MANGALORE,12.52,74.53,2015,Q2,19781,19570,0.3,9.2
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,79788,83807,1487.5,2578.7
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,PUNE,18.32,73.51,2015,Q2,8110,12676,0.0,0.0
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q2,25687,25658,5.3,204.2
ETHIOPIA,ADDIS ABABA,9.148,38.4424,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,0,0,0.0,502.2
ETHIOPIA,ADDIS ABABA,9.148,38.4424,INDIA,DELHI,28.3636,77.1348,2015,Q2,6658,7829,25.8,24.6
UNITED ARAB EMIRATES,AL AIN,24.1227,55.4441,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q2,1786,1976,0.0,0.0
KAZAKHSTAN,ALMATY,43.1639,76.5345,INDIA,DELHI,28.3636,77.1348,2015,Q2,4667,5324,4.9,85.0
NETHERLANDS,AMSTERDAM,52.2222,4.5337,INDIA,DELHI,28.3636,77.1348,2015,Q2,17994,20711,577.9,1592.7
TURKMENISTAN,ASHGABAT,37.58,58.2,INDIA,AMRITSAR,31.3824,74.5136,2015,Q2,3423,7421,0.0,3.1
TURKMENISTAN,ASHGABAT,37.58,58.2,INDIA,DELHI,28.3636,77.1348,2015,Q2,2149,2261,0.0,25.0
IRAQ,BAGHDAD,33.1855,44.2158,INDIA,DELHI,28.3636,77.1348,2015,Q2,0,842,0.0,0.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,BENGALURU,13.370001,77.556,2015,Q2,0,0,0.6,0.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,18597,17519,10.7,214.5
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,DELHI,28.3636,77.1348,2015,Q2,31208,30816,136.0,446.3
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,8385,8084,1.0,0.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,KOCHI,9.966667,76.266667,2015,Q2,16297,15153,8.4,353.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q2,5253,6754,0.0,0.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,MANGALORE,12.52,74.53,2015,Q2,2551,3716,0.0,0.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,35049,39885,387.9,1047.3
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q2,14170,12538,131.3,230.9
THAILAND,BANGKOK,13.45,100.31,INDIA,AHMEDABAD,23.02,72.34,2015,Q2,3185,0,0.0,0.0
THAILAND,BANGKOK,13.45,100.31,INDIA,BENGALURU,13.370001,77.556,2015,Q2,23781,24993,983.7,783.4
THAILAND,BANGKOK,13.45,100.31,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,21041,22344,1037.8,1310.6
THAILAND,BANGKOK,13.45,100.31,INDIA,DELHI,28.3636,77.1348,2015,Q2,85201,89927,2531.5,979.0
THAILAND,BANGKOK,13.45,100.31,INDIA,GAYA,24.45,85.0036,2015,Q2,322,160,0.0,0.0
THAILAND,BANGKOK,13.45,100.31,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,13713,14842,488.6,403.2
MALDIVES,MALE,4.1,73.3,INDIA,KOCHI,9.966667,76.266667,2015,Q3,5415,5525,0.0,42.7
THAILAND,BANGKOK,13.45,100.31,INDIA,KOLKATA,22.3422,88.215,2015,Q2,69319,70039,663.6,806.0
THAILAND,BANGKOK,13.45,100.31,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,92270,90960,3202.9,1801.7
THAILAND,BANGKOK,13.45,100.31,INDIA,VARANASI,25.1655,82.5722,2015,Q2,162,322,0.0,0.0
UNITED KINGDOM,BIRMINGHAM,52.2848,-1.549,INDIA,AMRITSAR,31.3824,74.5136,2015,Q2,3355,6101,0.0,0.0
UNITED KINGDOM,BIRMINGHAM,52.2848,-1.549,INDIA,DELHI,28.3636,77.1348,2015,Q2,8313,11879,98.6,124.9
KYRGYZSTAN,BISHKEK,42.52,74.34,INDIA,DELHI,28.3636,77.1348,2015,Q2,1918,1410,0.5,336.4
BELGIUM,BRUSELLS,50.5,4.21,INDIA,DELHI,28.3636,77.1348,2015,Q2,7579,10781,629.3,661.3
BELGIUM,BRUSELLS,50.5,4.21,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,11014,12425,774.9,675.1
EGYPT,CAIRO,30.24,31.149,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,3365,4446,70.7,49.3
UNITED STATES,CHICAGO,41.5255,-87.374,INDIA,DELHI,28.3636,77.1348,2015,Q2,16366,19874,387.3,314.6
UNITED STATES,CHICAGO,41.5255,-87.374,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,5832,6226,0.0,0.0
BANGLADESH,CHITTAGONG,22.19,91.49,INDIA,KOLKATA,22.3422,88.215,2015,Q2,7853,13344,0.0,0.1
GERMANY,COLOGNE,50.56,6.57,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,0,0,17.9,1355.1
SRI LANKA,COLOMBO,6.54,79.5,INDIA,BENGALURU,13.370001,77.556,2015,Q2,18146,18417,315.2,357.8
SRI LANKA,COLOMBO,6.54,79.5,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,88976,94312,947.5,2301.4
SRI LANKA,COLOMBO,6.54,79.5,INDIA,DELHI,28.3636,77.1348,2015,Q2,12619,13637,175.4,198.9
SRI LANKA,COLOMBO,6.54,79.5,INDIA,GAYA,24.45,85.0036,2015,Q2,3,136,0.0,0.0
SRI LANKA,COLOMBO,6.54,79.5,INDIA,KOCHI,9.966667,76.266667,2015,Q2,22891,20463,15.9,530.4
SRI LANKA,COLOMBO,6.54,79.5,INDIA,MADURAI,9.5512,78.0712,2015,Q2,16652,16548,0.0,0.0
SRI LANKA,COLOMBO,6.54,79.5,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,31439,32752,346.3,308.9
SRI LANKA,COLOMBO,6.54,79.5,INDIA,TIRUCHIRAPALLY,10.4556,78.4254,2015,Q2,24759,24265,5.8,439.6
SRI LANKA,COLOMBO,6.54,79.5,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q2,17611,13458,18.7,522.4
SRI LANKA,COLOMBO,6.54,79.5,INDIA,VARANASI,25.1655,82.5722,2015,Q2,90,210,0.0,0.0
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,BENGALURU,13.370001,77.556,2015,Q2,1048,729,0.0,21.5
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,1051,1129,6.7,23.3
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,DELHI,28.3636,77.1348,2015,Q2,25748,28673,144.3,236.9
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,4363,4582,4.0,38.4
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,KOCHI,9.966667,76.266667,2015,Q2,11309,9980,2.9,273.2
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q2,15820,15074,5.4,202.2
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,MANGALORE,12.52,74.53,2015,Q2,5496,6218,0.0,0.0
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,14511,16302,23.4,220.6
SAUDI ARABIA,DAMMAM,26.17,50.12,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q2,12771,13339,3.9,222.3
BANGLADESH,DHAKA,23.44,90.23,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,2851,2408,17.5,130.1
BANGLADESH,DHAKA,23.44,90.23,INDIA,DELHI,28.3636,77.1348,2015,Q2,10486,11453,197.5,222.7
BANGLADESH,DHAKA,23.44,90.23,INDIA,KOLKATA,22.3422,88.215,2015,Q2,36191,40550,219.9,839.1
BANGLADESH,DHAKA,23.44,90.23,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,9119,8036,225.3,255.1
QATAR,DOHA,25.18,51.32,INDIA,AHMEDABAD,23.02,72.34,2015,Q2,14269,15019,212.4,1098.3
QATAR,DOHA,25.18,51.32,INDIA,AMRITSAR,31.3824,74.5136,2015,Q2,10669,14697,4.6,34.5
QATAR,DOHA,25.18,51.32,INDIA,BENGALURU,13.370001,77.556,2015,Q2,20225,20333,1280.4,1236.9
QATAR,DOHA,25.18,51.32,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,24153,24155,3018.3,3839.6
QATAR,DOHA,25.18,51.32,INDIA,DELHI,28.3636,77.1348,2015,Q2,50327,55377,2388.4,4315.0
QATAR,DOHA,25.18,51.32,INDIA,GOA,15.401944,74.043333,2015,Q2,11906,13385,5.6,128.3
QATAR,DOHA,25.18,51.32,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,14901,14965,284.6,697.0
QATAR,DOHA,25.18,51.32,INDIA,KOCHI,9.966667,76.266667,2015,Q2,55069,49816,74.5,2606.4
QATAR,DOHA,25.18,51.32,INDIA,KOLKATA,22.3422,88.215,2015,Q2,10975,11167,672.4,574.2
QATAR,DOHA,25.18,51.32,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q2,31162,29027,4.7,468.1
QATAR,DOHA,25.18,51.32,INDIA,MANGALORE,12.52,74.53,2015,Q2,3172,3933,0.0,0.0
QATAR,DOHA,25.18,51.32,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,54555,61606,2970.9,4139.1
QATAR,DOHA,25.18,51.32,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q2,21710,20256,1.7,343.1
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,AHMEDABAD,23.02,72.34,2015,Q2,44164,50287,662.8,1761.7
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,AMRITSAR,31.3824,74.5136,2015,Q2,12798,16351,0.0,0.0
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,BENGALURU,13.370001,77.556,2015,Q2,91594,88399,3625.2,6011.3
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,117706,119990,3272.7,5228.3
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,DELHI,28.3636,77.1348,2015,Q2,203463,219902,4696.3,11215.8
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,GOA,15.401944,74.043333,2015,Q2,4909,1860,2.5,0.0
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,110757,117835,881.9,3928.0
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,JAIPUR,26.09,75.8,2015,Q2,7046,8765,0.0,0.0
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,KOCHI,9.966667,76.266667,2015,Q2,129829,121029,560.9,4497.9
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,KOLKATA,22.3422,88.215,2015,Q2,33395,39891,1110.8,2219.3
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,KOZHIKODE,11.153452,75.4649,2015,Q2,58206,55857,45.5,1067.8
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,LUCKNOW,26.51,80.5512,2015,Q2,21714,22395,0.7,34.6
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,MADURAI,9.5512,78.0712,2015,Q2,14472,14965,0.0,0.0
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,MANGALORE,12.52,74.53,2015,Q2,43622,43313,1.4,103.7
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,257107,277744,5627.7,13490.5
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,PUNE,18.32,73.51,2015,Q2,14184,17179,0.0,0.0
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,TIRUCHIRAPALLY,10.4556,78.4254,2015,Q2,15103,15664,0.0,0.0
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q2,78357,72715,250.1,2922.7
UNITED ARAB EMIRATES,DUBAI,25.16,55.2,INDIA,VISAKHAPATNAM,17.4215,83.1752,2015,Q2,4581,4549,0.1,0.0
TAJIKISTAN,DUSHANBE,38.33,68.48,INDIA,DELHI,28.3636,77.1348,2015,Q2,2600,381,0.0,8.0
GERMANY,FRANKFURT,50.0638,8.4056,INDIA,BENGALURU,13.370001,77.556,2015,Q2,26186,27939,2152.0,1122.8
GERMANY,FRANKFURT,50.0638,8.4056,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,20360,23952,1658.3,1221.9
GERMANY,FRANKFURT,50.0638,8.4056,INDIA,DELHI,28.3636,77.1348,2015,Q2,43122,57876,878.0,1567.5
GERMANY,FRANKFURT,50.0638,8.4056,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,0,0,324.7,1527.3
GERMANY,FRANKFURT,50.0638,8.4056,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,15558,20413,4363.6,2551.0
GERMANY,FRANKFURT,50.0638,8.4056,INDIA,PUNE,18.32,73.51,2015,Q2,3365,3659,0.0,0.0
CHINA,GUANGZHOU,23.0632,113.1553,INDIA,DELHI,28.3636,77.1348,2015,Q2,16336,18166,2137.0,433.3
CHINA,GUANGZHOU,23.0632,113.1553,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,0,0,0.0,300.1
MALDIVES,HAA DHAALU ATOLL,6.48,6.3,INDIA,TRIVANDRUM,8.3036,76.57,2015,Q2,499,579,0.0,0.0
FINLAND,HELNSKI,60.1,24.56,INDIA,DELHI,28.3636,77.1348,2015,Q2,6725,9884,472.2,645.4
VIETNAM,HO CHI MINH CITY,10.45,106.4,INDIA,DELHI,28.3636,77.1348,2015,Q2,1196,687,0.0,81.9
HONG KONG,HONG KONG,22.17,114.1,INDIA,BENGALURU,13.370001,77.556,2015,Q2,22734,21938,693.3,905.8
HONG KONG,HONG KONG,22.17,114.1,INDIA,CHENNAI,13.033634,80.14573,2015,Q2,25143,23698,5822.1,3955.2
HONG KONG,HONG KONG,22.17,114.1,INDIA,DELHI,28.3636,77.1348,2015,Q2,73953,84747,13902.0,4107.9
HONG KONG,HONG KONG,22.17,114.1,INDIA,HYDERABAD,17.21576,78.283356,2015,Q2,13931,14277,828.2,1214.4
HONG KONG,HONG KONG,22.17,114.1,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,65113,64680,5875.4,4593.9
TURKEY,ISTANBUL,41.0049,28.5718,INDIA,DELHI,28.3636,77.1348,2015,Q2,21035,24944,810.7,1222.7
TURKEY,ISTANBUL,41.0049,28.5718,INDIA,MUMBAI,19.010288,72.5132,2015,Q2,24652,28288,1352.7,2033.1
SAUDI ARABIA,JEDDAH,21.3,39.11,INDIA,BENGALURU,13.370001,77.556,2015,Q2,5560,6010,40.9,355.2
